order_id,customer_id,product_id,quantity,amount,status,created_at
O001178,C0310,P0079,4,9189.41,completed,2024-12-21 00:00:00
O001179,C0079,P0044,5,7232.43,completed,2024-09-01 00:00:00
O001180,C0348,P0047,2,1801.29,returned,2024-08-30 00:00:00
O001181,C0231,P0024,4,39758.13,cancelled,2024-02-15 00:00:00
O001182,C0486,P0064,2,8177.07,processing,2024-10-04 00:00:00
O001183,C0190,P0055,2,16193.37,completed,2024-05-15 00:00:00
O001184,C0191,P0027,2,28646.13,cancelled,2024-05-05 00:00:00
O001185,C0228,P0054,4,24242.86,cancelled,2024-01-04 00:00:00
O001186,C0391,P0090,2,17259.7,completed,2024-11-24 00:00:00
O001187,C0040,P0097,5,31471.77,completed,2024-02-21 00:00:00
O001188,C0294,P0048,5,40866.78,processing,2024-10-15 00:00:00
O001189,C0071,P0047,5,28901.35,completed,2024-04-05 00:00:00
O001190,C0272,P0052,4,22659.0,processing,2024-03-24 00:00:00
O001191,C0188,P0036,4,10819.33,returned,2024-01-14 00:00:00
O001192,C0204,P0058,3,31102.5,completed,2024-11-04 00:00:00
O001193,C0161,P0024,1,27338.38,completed,2024-07-03 00:00:00
O001194,C0333,P0074,3,5978.17,processing,2024-08-09 00:00:00
O001195,C0143,P0017,2,14036.33,returned,2024-09-07 00:00:00
O001196,C0128,P0074,4,38447.7,completed,2024-05-03 00:00:00
O001197,C0492,P0088,4,46200.89,returned,2024-04-21 00:00:00
O001198,C0059,P0030,2,16928.0,returned,2024-04-07 00:00:00
O001199,C0014,P0013,4,44636.09,returned,2024-03-14 00:00:00
O001200,C0377,P0093,4,12837.69,cancelled,2024-12-19 00:00:00
O001201,C0096,P0035,5,40367.73,cancelled,2024-12-27 00:00:00
O001202,C0256,P0031,1,24418.02,processing,2024-11-05 00:00:00
O001203,C0266,P0072,3,27489.15,processing,2024-12-23 00:00:00
O001204,C0199,P0056,2,33195.08,cancelled,2024-09-02 00:00:00
O001205,C0468,P0049,5,33432.83,processing,2024-04-18 00:00:00
O001206,C0288,P0026,2,17183.51,returned,2024-12-15 00:00:00
O001207,C0061,P0019,3,26000.74,cancelled,2024-03-09 00:00:00
O001208,C0135,P0095,1,3248.58,returned,2024-04-17 00:00:00
O001209,C0397,P0020,4,18333.57,returned,2024-10-16 00:00:00
O001210,C0134,P0061,3,32149.41,processing,2024-07-26 00:00:00
O001211,C0361,P0002,3,48240.2,completed,2024-05-28 00:00:00
O001212,C0229,P0023,2,6397.79,processing,2024-05-12 00:00:00
O001213,C0110,P0054,4,11432.54,completed,2024-01-21 00:00:00
O001214,C0314,P0064,4,22924.93,cancelled,2024-04-05 00:00:00
O001215,C0147,P0018,4,5644.73,processing,2024-10-14 00:00:00
O001216,C0356,P0081,5,27567.19,cancelled,2024-03-09 00:00:00
O001217,C0470,P0067,3,14855.1,returned,2024-06-13 00:00:00
O001218,C0252,P0069,3,43677.01,completed,2024-05-02 00:00:00
O001219,C0103,P0093,5,15419.82,cancelled,2024-03-24 00:00:00
O001220,C0063,P0041,1,21863.59,completed,2024-07-21 00:00:00
O001221,C0070,P0063,5,49216.15,completed,2024-08-23 00:00:00
O001222,C0437,P0039,1,4239.07,returned,2024-07-11 00:00:00
O001223,C0038,P0033,2,43360.68,returned,2024-11-12 00:00:00
O001224,C0232,P0072,2,25284.71,completed,2024-10-30 00:00:00
O001225,C0089,P0073,3,19937.15,cancelled,2024-11-30 00:00:00
O001226,C0461,P0007,5,47067.36,returned,2024-04-05 00:00:00
O001227,C0366,P0051,5,49926.39,processing,2024-05-12 00:00:00
O001228,C0228,P0013,5,9823.41,cancelled,2024-03-25 00:00:00
O001229,C0045,P0089,5,42015.64,cancelled,2024-08-12 00:00:00
O001230,C0415,P0021,4,11169.67,completed,2024-08-30 00:00:00
O001231,C0350,P0008,4,933.29,processing,2024-05-01 00:00:00
O001232,C0496,P0028,2,36696.27,returned,2024-11-14 00:00:00
O001233,C0433,P0033,4,17760.43,cancelled,2024-12-29 00:00:00
O001234,C0164,P0061,1,30085.72,returned,2024-03-22 00:00:00
O001235,C0342,P0081,5,7672.38,processing,2024-04-24 00:00:00
O001236,C0178,P0013,4,43009.32,returned,2024-09-30 00:00:00
O001237,C0364,P0058,2,26298.76,cancelled,2024-06-22 00:00:00
O001238,C0034,P0096,4,40031.97,returned,2024-11-29 00:00:00
O001239,C0282,P0043,1,18195.54,cancelled,2024-03-13 00:00:00
O001240,C0278,P0034,3,11597.13,processing,2024-01-24 00:00:00
O001241,C0149,P0047,5,47362.46,completed,2024-03-10 00:00:00
O001242,C0457,P0047,4,26589.42,processing,2024-05-02 00:00:00
O001243,C0154,P0072,3,18785.16,returned,2024-12-17 00:00:00
O001244,C0436,P0072,1,5095.89,processing,2024-04-03 00:00:00
O001245,C0081,P0033,2,8364.21,completed,2024-01-12 00:00:00
O001246,C0365,P0045,1,31751.2,processing,2024-10-21 00:00:00
O001247,C0364,P0003,5,30946.39,processing,2024-02-18 00:00:00
O001248,C0475,P0053,2,42176.62,cancelled,2024-05-08 00:00:00
O001249,C0359,P0016,1,37579.1,cancelled,2024-12-18 00:00:00
O001250,C0327,P0045,5,7686.35,returned,2024-01-01 00:00:00
O001251,C0090,P0087,4,47114.38,returned,2024-02-03 00:00:00
O001252,C0407,P0078,1,30521.31,cancelled,2024-08-04 00:00:00
O001253,C0186,P0026,2,42927.93,returned,2024-11-11 00:00:00
O001254,C0261,P0074,2,13992.23,cancelled,2024-04-06 00:00:00
O001255,C0115,P0074,1,47955.93,returned,2024-04-26 00:00:00
O001256,C0063,P0084,4,47449.07,cancelled,2024-03-30 00:00:00
O001257,C0103,P0084,3,14894.17,processing,2024-09-21 00:00:00
O001258,C0406,P0069,2,45056.74,returned,2024-05-22 00:00:00
O001259,C0072,P0023,2,48602.24,processing,2024-05-30 00:00:00
O001260,C0122,P0100,3,44696.85,cancelled,2024-03-11 00:00:00
O001261,C0405,P0037,5,23452.41,completed,2024-04-18 00:00:00
O001262,C0253,P0046,1,6891.38,returned,2024-06-01 00:00:00
O001263,C0014,P0042,4,46912.35,returned,2024-09-10 00:00:00
O001264,C0185,P0087,1,116.65,completed,2024-12-03 00:00:00
O001265,C0284,P0066,3,12640.33,processing,2024-02-06 00:00:00
O001266,C0294,P0063,5,27831.29,processing,2024-11-05 00:00:00
O001267,C0189,P0100,1,15648.11,returned,2024-10-29 00:00:00
O001268,C0240,P0095,2,46159.3,completed,2024-09-25 00:00:00
O001269,C0412,P0058,3,30693.55,processing,2024-03-17 00:00:00
O001270,C0283,P0011,4,47966.86,returned,2024-11-07 00:00:00
O001271,C0067,P0049,4,3054.19,processing,2024-01-05 00:00:00
O001272,C0314,P0079,2,20576.74,returned,2024-12-10 00:00:00
O001273,C0453,P0037,1,7274.2,returned,2024-09-04 00:00:00
O001274,C0045,P0060,2,41138.82,completed,2024-06-18 00:00:00
O001275,C0034,P0081,5,38252.19,returned,2024-06-13 00:00:00
O001276,C0159,P0019,4,40367.71,processing,2024-02-13 00:00:00
O001277,C0204,P0022,4,47549.44,cancelled,2024-06-17 00:00:00
O001278,C0368,P0082,1,12197.91,cancelled,2024-05-17 00:00:00
O001279,C0369,P0044,4,39336.01,cancelled,2024-12-19 00:00:00
O001280,C0246,P0054,2,32338.62,completed,2024-06-24 00:00:00
O001281,C0270,P0081,2,19609.88,completed,2024-03-05 00:00:00
O001282,C0211,P0079,2,9748.23,returned,2024-07-18 00:00:00
O001283,C0394,P0074,3,41732.02,returned,2024-01-30 00:00:00
O001284,C0210,P0052,4,3618.53,completed,2024-08-14 00:00:00
O001285,C0422,P0010,4,48170.53,completed,2024-06-14 00:00:00
O001286,C0295,P0011,2,13882.27,processing,2024-08-11 00:00:00
O001287,C0038,P0021,5,44641.66,returned,2024-10-18 00:00:00
O001288,C0065,P0044,5,6260.22,completed,2024-12-19 00:00:00
O001289,C0498,P0030,3,37007.78,completed,2024-11-07 00:00:00
O001290,C0163,P0041,5,47221.62,cancelled,2024-11-14 00:00:00
O001291,C0329,P0041,2,7676.13,completed,2024-02-05 00:00:00
O001292,C0038,P0084,5,22223.73,completed,2024-04-13 00:00:00
O001293,C0231,P0038,4,33643.68,completed,2024-10-09 00:00:00
O001294,C0239,P0091,3,38052.17,processing,2024-04-23 00:00:00
O001295,C0349,P0035,2,636.37,processing,2024-03-04 00:00:00
O001296,C0265,P0078,1,5951.87,completed,2024-01-16 00:00:00
O001297,C0177,P0083,2,15625.91,completed,2024-01-02 00:00:00
O001298,C0066,P0051,4,5219.35,cancelled,2024-07-20 00:00:00
O001299,C0450,P0035,1,31463.43,returned,2024-05-25 00:00:00
O001300,C0425,P0057,4,23607.36,returned,2024-05-05 00:00:00
O001301,C0400,P0100,5,33054.03,processing,2024-04-19 00:00:00
O001302,C0283,P0047,2,15010.23,processing,2024-12-10 00:00:00
O001303,C0328,P0096,5,6329.74,completed,2024-03-20 00:00:00
O001304,C0301,P0076,3,37170.3,cancelled,2024-04-04 00:00:00
O001305,C0094,P0067,5,22771.93,cancelled,2024-08-09 00:00:00
O001306,C0394,P0058,4,3612.1,completed,2024-11-16 00:00:00
O001307,C0495,P0053,4,48950.75,processing,2024-03-18 00:00:00
O001308,C0067,P0022,4,45533.26,returned,2024-03-06 00:00:00
O001309,C0222,P0024,5,17133.72,cancelled,2024-09-09 00:00:00
O001310,C0258,P0003,1,13676.93,returned,2024-08-18 00:00:00
O001311,C0467,P0017,1,49398.17,returned,2024-08-27 00:00:00
O001312,C0445,P0094,3,19135.94,completed,2024-08-27 00:00:00
O001313,C0029,P0031,4,44565.73,cancelled,2024-04-21 00:00:00
O001314,C0426,P0085,3,5729.59,completed,2024-04-14 00:00:00
O001315,C0064,P0033,3,23378.63,completed,2024-02-08 00:00:00
O001316,C0266,P0096,4,29289.43,cancelled,2024-07-31 00:00:00
O001317,C0079,P0090,5,43823.49,cancelled,2024-09-16 00:00:00
O001318,C0156,P0096,2,34601.7,processing,2024-12-24 00:00:00
O001319,C0085,P0011,4,39742.34,returned,2024-01-18 00:00:00
O001320,C0083,P0027,2,37946.13,returned,2024-07-22 00:00:00
O001321,C0166,P0022,2,11308.21,completed,2024-07-24 00:00:00
O001322,C0479,P0051,5,5241.2,completed,2024-06-01 00:00:00
O001323,C0364,P0014,4,49879.5,cancelled,2024-09-01 00:00:00
O001324,C0116,P0013,4,30204.47,processing,2024-01-15 00:00:00
O001325,C0178,P0009,4,29991.44,completed,2024-08-14 00:00:00
O001326,C0486,P0061,2,18190.21,completed,2024-01-02 00:00:00
O001327,C0482,P0071,5,43480.13,returned,2024-04-16 00:00:00
O001328,C0266,P0007,1,33278.04,completed,2024-10-12 00:00:00
O001329,C0459,P0004,4,41850.78,returned,2024-07-04 00:00:00
O001330,C0146,P0099,1,48164.9,cancelled,2024-01-27 00:00:00
O001331,C0434,P0051,2,21140.54,cancelled,2024-05-01 00:00:00
O001332,C0041,P0068,2,31938.19,returned,2024-07-12 00:00:00
O001333,C0129,P0098,3,43270.85,returned,2024-01-18 00:00:00
O001334,C0101,P0011,5,14081.16,processing,2024-06-20 00:00:00
O001335,C0326,P0014,3,36229.21,returned,2024-11-10 00:00:00
O001336,C0490,P0034,1,13864.7,completed,2024-06-09 00:00:00
O001337,C0283,P0080,2,12657.37,processing,2024-03-27 00:00:00
O001338,C0141,P0020,4,25439.4,returned,2024-11-15 00:00:00
O001339,C0065,P0011,4,21039.3,completed,2024-09-14 00:00:00
O001340,C0321,P0084,5,41830.18,processing,2024-06-04 00:00:00
O001341,C0156,P0050,1,49155.02,completed,2024-03-10 00:00:00
O001342,C0315,P0040,3,4245.36,processing,2024-11-18 00:00:00
O001343,C0274,P0030,1,5145.44,cancelled,2024-05-27 00:00:00
O001344,C0048,P0032,1,40317.98,cancelled,2024-02-13 00:00:00
O001345,C0258,P0095,5,12211.94,processing,2024-01-20 00:00:00
O001346,C0329,P0037,3,24798.31,completed,2024-11-23 00:00:00
O001347,C0087,P0057,4,29594.11,returned,2024-08-30 00:00:00
O001348,C0304,P0081,4,33313.86,returned,2024-12-28 00:00:00
O001349,C0483,P0017,2,5286.88,completed,2024-06-01 00:00:00
O001350,C0298,P0017,3,39067.0,cancelled,2024-01-28 00:00:00
O001351,C0079,P0068,2,35454.6,completed,2024-03-08 00:00:00
O001352,C0088,P0022,5,28076.47,completed,2024-09-10 00:00:00
O001353,C0338,P0004,1,41885.86,completed,2024-05-18 00:00:00
O001354,C0320,P0005,4,18852.53,processing,2024-01-10 00:00:00
O001355,C0369,P0085,1,25995.44,returned,2024-12-11 00:00:00
O001356,C0462,P0046,1,46268.63,cancelled,2024-11-27 00:00:00
O001357,C0310,P0042,4,19190.1,returned,2024-08-10 00:00:00
O001358,C0173,P0061,4,30121.95,completed,2024-08-30 00:00:00
O001359,C0432,P0060,3,29557.12,cancelled,2024-07-06 00:00:00
O001360,C0474,P0070,4,39699.64,completed,2024-09-16 00:00:00
O001361,C0289,P0035,2,47707.17,completed,2024-03-26 00:00:00
O001362,C0022,P0071,4,28822.71,returned,2024-08-07 00:00:00
O001363,C0423,P0057,1,5960.92,returned,2024-08-20 00:00:00
O001364,C0443,P0018,1,38224.13,cancelled,2024-08-03 00:00:00
O001365,C0015,P0090,3,18097.97,completed,2024-03-11 00:00:00
O001366,C0042,P0070,1,33662.21,cancelled,2024-07-09 00:00:00
O001367,C0024,P0023,2,45198.1,processing,2024-10-18 00:00:00
O001368,C0486,P0076,3,21148.28,completed,2024-01-02 00:00:00
O001369,C0329,P0077,4,19746.88,returned,2024-08-08 00:00:00
O001370,C0395,P0059,4,37240.06,completed,2024-03-22 00:00:00
O001371,C0296,P0081,4,17429.49,completed,2024-01-08 00:00:00
O001372,C0136,P0096,1,39427.0,returned,2024-01-21 00:00:00
O001373,C0334,P0082,1,42625.43,completed,2024-05-05 00:00:00
O001374,C0108,P0073,5,28708.91,cancelled,2024-12-27 00:00:00
O001375,C0393,P0056,2,26184.99,returned,2024-07-26 00:00:00
O001376,C0293,P0068,4,47014.83,cancelled,2024-04-07 00:00:00
O001377,C0214,P0082,2,40675.72,returned,2024-09-17 00:00:00
O001378,C0317,P0082,4,31442.11,returned,2024-12-05 00:00:00
O001379,C0328,P0069,3,38902.78,cancelled,2024-07-01 00:00:00
O001380,C0016,P0040,2,33485.51,returned,2024-11-20 00:00:00
O001381,C0255,P0045,2,1378.46,returned,2024-07-25 00:00:00
O001382,C0456,P0062,1,28388.81,cancelled,2024-05-14 00:00:00
O001383,C0322,P0070,5,1303.81,completed,2024-07-29 00:00:00
O001384,C0280,P0030,1,47301.89,returned,2024-02-06 00:00:00
O001385,C0149,P0012,2,5029.33,processing,2024-05-24 00:00:00
O001386,C0329,P0057,3,46040.42,completed,2024-10-20 00:00:00
O001387,C0490,P0040,1,40113.57,completed,2024-08-17 00:00:00
O001388,C0155,P0047,5,36478.96,completed,2024-05-16 00:00:00
O001389,C0248,P0053,4,42485.56,processing,2024-06-10 00:00:00
O001390,C0126,P0034,2,12749.36,processing,2024-10-31 00:00:00
O001391,C0413,P0020,1,40935.58,completed,2024-09-05 00:00:00
O001392,C0414,P0039,1,17267.08,completed,2024-11-26 00:00:00
O001393,C0351,P0002,3,48680.62,processing,2024-10-27 00:00:00
O001394,C0208,P0001,2,12509.18,processing,2024-04-16 00:00:00
O001395,C0153,P0067,4,22354.75,completed,2024-02-23 00:00:00
O001396,C0233,P0098,3,2484.18,completed,2024-09-24 00:00:00
O001397,C0038,P0018,2,22963.41,processing,2024-04-21 00:00:00
O001398,C0353,P0045,2,49548.69,processing,2024-10-27 00:00:00
O001399,C0031,P0037,1,13231.37,processing,2024-12-23 00:00:00
O001400,C0081,P0061,5,39701.69,returned,2024-10-19 00:00:00
O001401,C0226,P0069,2,10547.11,completed,2024-12-13 00:00:00
O001402,C0213,P0002,4,38562.36,cancelled,2024-09-05 00:00:00
O001403,C0248,P0089,1,27408.16,processing,2024-10-21 00:00:00
O001404,C0238,P0063,5,16160.87,returned,2024-10-04 00:00:00
O001405,C0105,P0097,1,20124.91,cancelled,2024-12-28 00:00:00
O001406,C0175,P0062,4,17491.1,cancelled,2024-05-22 00:00:00
O001407,C0311,P0039,3,40790.93,cancelled,2024-11-02 00:00:00
O001408,C0074,P0002,4,42250.52,returned,2024-02-09 00:00:00
O001409,C0161,P0099,1,42845.65,returned,2024-05-11 00:00:00
O001410,C0442,P0056,5,16753.79,returned,2024-11-02 00:00:00
O001411,C0368,P0038,1,30857.5,cancelled,2024-12-27 00:00:00
O001412,C0164,P0077,1,37017.98,completed,2024-09-16 00:00:00
O001413,C0376,P0030,4,41827.16,completed,2024-08-06 00:00:00
O001414,C0441,P0001,2,11454.79,processing,2024-01-18 00:00:00
O001415,C0177,P0071,2,41450.29,processing,2024-10-28 00:00:00
O001416,C0500,P0048,3,5153.78,processing,2024-11-13 00:00:00
O001417,C0205,P0025,2,36123.84,processing,2024-06-10 00:00:00
O001418,C0067,P0053,2,32007.64,cancelled,2024-06-09 00:00:00
O001419,C0390,P0072,1,15713.92,returned,2024-01-08 00:00:00
O001420,C0190,P0056,1,24908.92,returned,2024-05-24 00:00:00
O001421,C0264,P0051,4,9389.99,completed,2024-11-01 00:00:00
O001422,C0288,P0032,1,19195.55,cancelled,2024-12-25 00:00:00
O001423,C0055,P0021,1,13306.55,cancelled,2024-12-04 00:00:00
O001424,C0164,P0092,3,35398.06,returned,2024-04-16 00:00:00
O001425,C0124,P0095,2,17593.64,completed,2024-03-14 00:00:00
O001426,C0239,P0083,1,40313.29,completed,2024-08-01 00:00:00
O001427,C0063,P0050,2,44798.43,processing,2024-08-11 00:00:00
O001428,C0137,P0049,1,37762.07,cancelled,2024-05-31 00:00:00
O001429,C0231,P0029,2,47968.49,processing,2024-04-20 00:00:00
O001430,C0127,P0034,2,16204.71,returned,2024-03-06 00:00:00
O001431,C0073,P0011,1,5661.88,returned,2024-03-08 00:00:00
O001432,C0050,P0055,4,29133.16,cancelled,2024-04-23 00:00:00
O001433,C0026,P0081,5,45449.63,processing,2024-10-29 00:00:00
O001434,C0149,P0031,1,35040.39,cancelled,2024-05-11 00:00:00
O001435,C0485,P0067,3,28067.22,returned,2024-07-14 00:00:00
O001436,C0197,P0098,3,37861.85,completed,2024-02-21 00:00:00
O001437,C0443,P0079,5,26957.89,processing,2024-03-07 00:00:00
O001438,C0316,P0089,2,19957.76,returned,2024-02-21 00:00:00
O001439,C0215,P0088,5,34811.24,cancelled,2024-03-21 00:00:00
O001440,C0128,P0035,2,10010.12,completed,2024-10-07 00:00:00
O001441,C0493,P0037,5,4617.06,cancelled,2024-10-26 00:00:00
O001442,C0444,P0084,4,29937.67,cancelled,2024-12-26 00:00:00
O001443,C0462,P0096,4,43857.96,cancelled,2024-09-30 00:00:00
O001444,C0082,P0069,1,20290.39,cancelled,2024-11-29 00:00:00
O001445,C0417,P0035,2,13241.17,returned,2024-02-08 00:00:00
O001446,C0168,P0053,2,35821.82,returned,2024-12-04 00:00:00
O001447,C0479,P0025,1,26687.1,completed,2024-02-23 00:00:00
O001448,C0296,P0009,3,19897.16,completed,2024-06-17 00:00:00
O001449,C0370,P0024,3,46069.79,completed,2024-11-11 00:00:00
O001450,C0161,P0018,2,5269.94,completed,2024-05-27 00:00:00
O001451,C0098,P0038,1,47807.14,completed,2024-10-14 00:00:00
O001452,C0391,P0015,4,40746.2,processing,2024-06-22 00:00:00
O001453,C0082,P0082,3,44382.81,completed,2024-04-26 00:00:00
O001454,C0256,P0059,1,14765.22,returned,2024-05-08 00:00:00
O001455,C0264,P0080,4,28547.33,cancelled,2024-01-09 00:00:00
O001456,C0240,P0058,2,4201.36,completed,2024-01-03 00:00:00
O001457,C0256,P0035,4,49971.0,processing,2024-12-24 00:00:00
O001458,C0451,P0090,2,22181.55,returned,2024-02-07 00:00:00
O001459,C0158,P0080,1,2133.56,cancelled,2024-04-03 00:00:00
O001460,C0255,P0063,3,27443.56,completed,2024-12-16 00:00:00
O001461,C0012,P0025,5,33408.31,cancelled,2024-08-18 00:00:00
O001462,C0047,P0042,3,13761.04,completed,2024-08-11 00:00:00
O001463,C0484,P0003,1,24774.2,completed,2024-12-23 00:00:00
O001464,C0202,P0020,1,41678.07,processing,2024-03-24 00:00:00
O001465,C0259,P0007,2,49163.79,processing,2024-03-11 00:00:00
O001466,C0235,P0069,4,12342.05,processing,2024-04-08 00:00:00
O001467,C0495,P0003,3,11368.05,cancelled,2024-10-29 00:00:00
O001468,C0124,P0024,5,32428.96,cancelled,2024-09-28 00:00:00
O001469,C0111,P0014,4,10875.81,completed,2024-12-26 00:00:00
O001470,C0299,P0037,1,718.68,returned,2024-06-04 00:00:00
O001471,C0181,P0035,5,12258.64,returned,2024-09-11 00:00:00
O001472,C0025,P0017,5,1135.62,processing,2024-06-02 00:00:00
O001473,C0026,P0092,2,30648.8,returned,2024-03-29 00:00:00
O001474,C0145,P0057,3,41911.74,processing,2024-11-22 00:00:00
O001475,C0254,P0094,1,20783.84,returned,2024-03-23 00:00:00
O001476,C0306,P0002,5,27605.19,cancelled,2024-06-23 00:00:00
O001477,C0452,P0030,3,28446.48,completed,2024-07-22 00:00:00
O001478,C0432,P0012,4,20673.95,cancelled,2024-08-24 00:00:00
O001479,C0335,P0020,2,42409.45,processing,2024-09-15 00:00:00
O001480,C0345,P0002,3,29085.69,returned,2024-12-22 00:00:00
O001481,C0241,P0064,2,31399.03,cancelled,2024-09-08 00:00:00
O001482,C0147,P0028,3,44440.35,processing,2024-02-02 00:00:00
O001483,C0275,P0044,4,48957.64,completed,2024-09-19 00:00:00
O001484,C0005,P0054,1,37363.96,cancelled,2024-09-13 00:00:00
O001485,C0434,P0040,3,35365.62,cancelled,2024-09-26 00:00:00
O001486,C0056,P0064,1,49096.62,processing,2024-03-13 00:00:00
O001487,C0221,P0048,5,40189.96,cancelled,2024-03-06 00:00:00
O001488,C0069,P0060,5,13250.51,completed,2024-04-14 00:00:00
O001489,C0452,P0090,4,18573.4,cancelled,2024-08-18 00:00:00
O001490,C0136,P0005,4,45011.64,processing,2024-09-26 00:00:00
O001491,C0373,P0043,5,46851.42,returned,2024-11-25 00:00:00
O001492,C0188,P0011,2,16074.72,returned,2024-10-06 00:00:00
O001493,C0392,P0097,5,17917.0,cancelled,2024-11-28 00:00:00
O001494,C0207,P0019,5,47907.75,completed,2024-09-04 00:00:00
O001495,C0188,P0008,1,6810.19,returned,2024-01-30 00:00:00
O001496,C0024,P0035,2,43010.24,processing,2024-06-17 00:00:00
O001497,C0206,P0100,1,49313.16,processing,2024-12-02 00:00:00
O001498,C0027,P0051,5,12419.08,completed,2024-10-06 00:00:00
O001499,C0292,P0010,1,26958.94,cancelled,2024-05-28 00:00:00
O001500,C0288,P0070,3,6524.36,completed,2024-02-04 00:00:00
O001501,C0100,P0061,2,49051.45,processing,2024-07-17 00:00:00
O001502,C0186,P0024,4,39231.51,completed,2024-09-24 00:00:00
O001503,C0284,P0025,2,25420.95,completed,2024-01-26 00:00:00
O001504,C0148,P0033,5,23838.31,returned,2024-07-15 00:00:00
O001505,C0038,P0049,1,15741.89,cancelled,2024-12-23 00:00:00
O001506,C0198,P0002,1,40380.95,cancelled,2024-02-09 00:00:00
O001507,C0259,P0016,2,30243.17,completed,2024-04-12 00:00:00
O001508,C0231,P0099,3,36032.3,cancelled,2024-12-23 00:00:00
O001509,C0392,P0092,4,35905.47,cancelled,2024-05-10 00:00:00
O001510,C0282,P0032,3,32282.8,processing,2024-10-21 00:00:00
O001511,C0144,P0050,2,27747.23,cancelled,2024-11-24 00:00:00
O001512,C0423,P0099,2,49254.35,completed,2024-07-08 00:00:00
O001513,C0320,P0057,4,23316.79,cancelled,2024-07-24 00:00:00
O001514,C0349,P0032,2,28754.53,completed,2024-06-05 00:00:00
O001515,C0313,P0095,1,2753.75,returned,2024-08-27 00:00:00
O001516,C0061,P0005,2,30977.42,completed,2024-10-21 00:00:00
O001517,C0066,P0026,5,24905.93,processing,2024-11-02 00:00:00
O001518,C0500,P0059,4,21864.59,completed,2024-10-01 00:00:00
O001519,C0050,P0095,3,47661.88,returned,2024-05-18 00:00:00
O001520,C0202,P0099,2,8648.92,completed,2024-07-19 00:00:00
O001521,C0192,P0013,3,28040.94,processing,2024-01-13 00:00:00
O001522,C0407,P0067,3,27992.9,completed,2024-12-13 00:00:00
O001523,C0174,P0086,1,2970.53,completed,2024-06-15 00:00:00
O001524,C0286,P0027,5,17444.39,processing,2024-09-20 00:00:00
O001525,C0481,P0061,4,43391.1,cancelled,2024-08-07 00:00:00
